price,rooms,bathroom,lift,terrace,square_meters,real_state,neighborhood,square_meters_price,Predicciones
750,3,1,True,False,60,flat,Horta- Guinardo,12.5,750.0
770,2,1,True,False,59,flat,Sant Andreu,13.05084745762712,770.0
1300,1,1,True,True,30,flat,Gràcia,43.333333333333336,1300.0
2800,1,1,True,True,70,flat,Ciutat Vella,40.0,2800.0
720,2,1,True,False,44,flat,Sant Andreu,16.363636363636363,720.0
1100,3,2,False,False,118,attic,Horta- Guinardo,9.322033898305085,1100.0
1350,3,3,True,False,84,flat,Sarria-Sant Gervasi,16.071428571428573,1350.0
900,2,1,True,False,60,flat,Sarria-Sant Gervasi,15.0,900.0
1165,4,2,True,False,106,flat,Horta- Guinardo,10.99056603773585,1165.0
1050,2,1,True,False,70,flat,Les Corts,15.0,1050.0
2500,4,2,True,False,161,flat,Sarria-Sant Gervasi,15.527950310559008,2500.0
1335,2,1,True,False,55,flat,Sant Martí,24.27272727272728,1335.0
2200,4,2,True,True,175,flat,Eixample,12.571428571428571,2200.0
2500,3,2,True,True,145,flat,Sarria-Sant Gervasi,17.24137931034483,2500.0
980,2,2,True,False,82,flat,Eixample,11.951219512195122,980.0
1050,2,1,True,False,66,flat,Eixample,15.909090909090908,1050.0
1350,3,2,True,False,95,flat,Eixample,14.210526315789474,1350.0
1080,3,2,True,False,92,flat,Gràcia,11.73913043478261,1080.0
2500,3,2,True,False,130,flat,Les Corts,19.23076923076923,2475.0
950,3,1,True,False,76,attic,Horta- Guinardo,12.5,950.0
850,3,2,True,False,80,flat,Sants-Montjuïc,10.625,850.0
1800,3,2,False,False,102,flat,Eixample,17.647058823529413,1800.0
2300,2,2,True,False,150,flat,Eixample,15.333333333333334,2300.0
950,4,1,True,False,90,flat,Sants-Montjuïc,10.555555555555555,950.0
842,3,1,True,False,68,flat,Horta- Guinardo,12.382352941176473,842.0
1350,3,3,True,False,84,flat,Sarria-Sant Gervasi,16.071428571428573,1350.0
900,2,1,True,False,60,flat,Sarria-Sant Gervasi,15.0,900.0
1165,4,2,True,False,106,flat,Horta- Guinardo,10.99056603773585,1165.0
1050,2,1,True,False,70,flat,Les Corts,15.0,1050.0
2500,4,2,True,False,161,flat,Sarria-Sant Gervasi,15.527950310559008,2500.0
1335,2,1,True,False,55,flat,Sant Martí,24.27272727272728,1335.0
900,1,1,True,False,45,flat,Eixample,20.0,900.0
1180,3,1,True,True,79,flat,Eixample,14.936708860759492,1198.0
900,3,1,True,False,65,flat,Les Corts,13.846153846153848,900.0
1200,4,2,True,False,116,flat,Sarria-Sant Gervasi,10.344827586206897,1200.0
750,1,1,False,False,45,flat,Eixample,16.666666666666668,750.0
1400,3,2,True,False,93,flat,Sarria-Sant Gervasi,15.053763440860216,1350.0
852,4,1,True,False,75,flat,Sants-Montjuïc,11.36,852.0
1250,4,2,True,True,98,flat,Eixample,12.755102040816327,1250.0
750,2,1,False,False,60,flat,Gràcia,12.5,750.0
1000,1,1,True,False,60,flat,Sarria-Sant Gervasi,16.666666666666668,1000.0
1250,4,2,True,False,121,flat,Eixample,10.330578512396697,1250.0
900,2,1,True,False,78,flat,Sant Martí,11.538461538461538,900.0
1600,3,2,True,True,78,attic,Gràcia,20.512820512820515,1600.0
1450,4,2,True,False,177,flat,Sant Martí,8.192090395480227,1450.0
900,2,1,True,False,55,flat,Sant Andreu,16.363636363636363,900.0
1350,3,2,True,False,76,flat,Sant Martí,17.763157894736842,1350.0
1246,1,1,True,False,51,flat,Eixample,24.431372549019606,1246.0
850,1,1,False,False,45,flat,Ciutat Vella,18.88888888888889,850.0
750,3,1,True,False,42,flat,Gràcia,17.857142857142858,750.0
1580,3,2,True,True,110,flat,Ciutat Vella,14.363636363636363,1600.0
1950,4,2,True,True,158,flat,Eixample,12.341772151898734,1950.0
1350,1,1,True,True,60,attic,Ciutat Vella,22.5,1350.0
1060,4,2,True,False,90,flat,Sant Andreu,11.77777777777778,1060.0
1350,3,2,True,False,104,flat,Sarria-Sant Gervasi,12.98076923076923,1350.0
900,4,1,True,False,80,flat,Eixample,11.25,900.0
1600,2,2,True,False,100,flat,Eixample,16.0,1590.0
625,2,1,True,False,41,flat,Horta- Guinardo,15.24390243902439,625.0
2550,2,2,True,False,137,flat,Ciutat Vella,18.613138686131386,2550.0
925,4,2,True,True,101,flat,Sant Martí,9.15841584158416,950.0
2200,2,2,True,True,79,attic,Sant Martí,27.848101265822784,2200.0
1290,2,1,True,False,70,flat,Les Corts,18.428571428571427,1290.0
3000,3,2,False,False,150,apartment,Eixample,20.0,3200.0
780,2,1,False,False,62,flat,Horta- Guinardo,12.580645161290322,780.0
1300,5,3,True,False,130,flat,Eixample,10.0,1300.0
1053,4,2,True,False,95,flat,Sant Martí,11.08421052631579,1053.0
1250,1,1,False,False,35,apartment,Eixample,35.714285714285715,1250.0
650,1,1,False,False,55,flat,Ciutat Vella,11.818181818181818,650.0
1500,4,2,True,False,150,flat,Eixample,10.0,1500.0
1190,4,2,True,False,130,flat,Eixample,9.153846153846152,1190.0
660,2,1,False,False,46,flat,Sant Andreu,14.347826086956522,650.0
1585,4,2,True,True,123,flat,Sarria-Sant Gervasi,12.886178861788618,1585.0
950,4,1,True,False,79,flat,Sant Andreu,12.025316455696204,950.0
1850,3,3,True,False,140,flat,Sarria-Sant Gervasi,13.214285714285714,1850.0
1080,3,1,True,False,72,flat,Sant Martí,15.0,1080.0
2200,4,2,False,False,90,apartment,Gràcia,24.444444444444443,2200.0
3468,3,2,False,False,98,apartment,Ciutat Vella,35.38775510204081,3581.0
1100,1,1,True,False,45,apartment,Les Corts,24.444444444444443,1100.0
1700,2,2,True,False,73,flat,Sant Martí,23.28767123287671,1700.0
770,1,1,False,False,55,flat,Sants-Montjuïc,14.0,770.0
3300,3,1,True,False,151,flat,Sarria-Sant Gervasi,21.85430463576159,3300.0
700,2,1,False,False,50,flat,Sants-Montjuïc,14.0,700.0
2900,4,1,True,False,138,flat,Sarria-Sant Gervasi,21.014492753623188,2700.0
3300,4,1,True,False,153,flat,Sarria-Sant Gervasi,21.5686274509804,3300.0
